average,label,anomaly
18.553291280517456,label_5,anomaly
19.861481058531037,label_4,anomaly
20.025313000478008,label_4,anomaly
20.33983213892719,label_2,anomaly
19.81841517520216,label_4,anomaly
19.553252591794852,label_4,anomaly
19.62134221667648,label_2,anomaly
20.58140971818835,label_4,anomaly
19.823501884132067,label_2,anomaly
19.63796320121701,label_5,anomaly
21.084831354896327,label_4,anomaly
18.737888448852793,label_5,anomaly
20.756322427064383,label_4,anomaly
18.924258127335097,label_5,anomaly
19.9511415059413,label_4,anomaly
20.68531372116203,label_5,anomaly
21.118784539885233,label_4,anomaly
18.725078837146928,label_4,anomaly
19.449915435235436,label_4,anomaly
19.361448824311797,label_2,anomaly
19.285347984541286,label_4,anomaly
20.58895835201871,label_4,anomaly
20.155759766309632,label_2,anomaly
19.825435903226246,label_1,anomaly
19.623689669803895,label_4,anomaly
19.598444584072677,label_2,anomaly
20.4912011939294,label_4,anomaly
20.052716120404117,label_5,anomaly
21.155987664457456,label_4,anomaly
19.779439771714973,label_5,anomaly
20.18243251618059,label_4,anomaly
19.736507204304285,label_5,anomaly
21.41839416444068,label_4,anomaly
18.879559907580294,label_4,anomaly
19.84926698540149,label_2,anomaly
20.14936700356163,label_4,anomaly
16.86571317027499,label_4,anomaly
18.272383544585782,label_4,anomaly
16.402312692684802,label_5,anomaly
16.900568307097995,label_2,anomaly
16.258384296913086,label_5,anomaly
18.767037038200304,label_4,anomaly
17.90206302435777,label_5,anomaly
17.377054640270728,label_2,anomaly
19.19814455834279,label_4,anomaly
19.622461894852446,label_4,anomaly
18.621257766064453,label_2,anomaly
17.924549136261252,label_4,anomaly
18.432972760808845,label_2,anomaly
19.325334654092245,label_4,anomaly
21.09936415391235,label_2,anomaly
19.246978389828115,label_4,anomaly
21.897154307211018,label_4,anomaly
21.516621081828976,label_5,anomaly
21.151457972581447,label_4,anomaly
22.1553274482595,label_5,anomaly
20.89089738156867,label_4,anomaly
21.954731817798887,label_5,anomaly
22.402275978228534,label_4,anomaly
22.89263718087453,label_1,anomaly
22.1237541362686,label_4,anomaly
18.317979917946293,label_4,anomaly
21.860052739356775,label_4,anomaly
21.285786115782894,label_4,anomaly
23.096090216675012,label_4,anomaly
17.23287193350804,label_4,anomaly
21.34455837212591,label_4,anomaly
22.028804392752313,label_4,anomaly
18.191469848891245,label_2,anomaly
18.792470753015184,label_4,anomaly
17.91145586946998,label_6,anomaly
21.989869809124148,label_4,anomaly
19.855826916508384,label_4,anomaly
22.401959348470907,label_4,anomaly
20.456125646095387,label_4,anomaly
19.05222046557002,label_4,anomaly
19.284482549470003,label_2,anomaly
16.047875534109725,label_2,anomaly
18.465672853885383,label_7,anomaly
20.16874852970678,label_11,anomaly
18.39256322162862,label_11,anomaly
18.205196506788052,label_7,anomaly
16.33595229568986,label_7,anomaly
15.407982230204833,label_7,anomaly
16.440325498557918,label_7,anomaly
16.60517409934813,label_7,anomaly
18.768136161791702,label_4,anomaly
18.590737557450428,label_4,anomaly
18.148836326282993,label_4,anomaly
20.36063767820823,label_4,anomaly
16.586048792698247,label_2,anomaly
16.26457709727956,label_7,anomaly
16.370533194881997,label_7,anomaly
16.233826993870398,label_7,anomaly
17.430278448473906,label_4,anomaly
18.12651086219309,label_4,anomaly
20.744550071545497,label_4,anomaly
19.902017183047327,label_4,anomaly
17.32666052304733,label_4,anomaly
18.159233770310866,label_4,anomaly
20.91874040778372,label_4,anomaly
20.101914850596117,label_6,anomaly
19.916405023314557,label_7,anomaly
23.22594112604711,label_4,anomaly
19.794361800213572,label_1,anomaly
20.987167364740532,label_4,anomaly
17.36457739243495,label_4,anomaly
22.032478960055695,label_4,anomaly
21.69788466981757,label_1,anomaly
22.12414348344463,label_4,anomaly
17.428954078936552,label_1,anomaly
27.069024956465046,label_1,anomaly
22.485360080957296,label_4,anomaly
17.811440258569657,label_11,anomaly
22.161600261055348,label_11,anomaly
19.362790848246703,label_11,anomaly
20.19248102036938,label_11,anomaly
19.11221074066672,label_11,anomaly
15.67026248562473,label_11,anomaly
17.880657916092368,label_11,anomaly
16.330242854606915,label_11,anomaly
20.129180553725842,label_11,anomaly
20.782833416250043,label_11,anomaly
16.95156377410327,label_11,anomaly
18.2054483825554,label_11,anomaly
24.00913620568239,label_11,anomaly
24.532428211655315,label_11,anomaly
26.123496544355802,label_11,anomaly
